paper_id,title,year,doi,provider,provider_id,source_rank,source_query,source_query_reason,retrieval_query_id,retrieval_logical_query_id,retrieval_phase,retrieval_tier,requires_title_screening,local_relevance_tier,screening_decision,screening_confidence,screening_reason,title_anchor_present,title_relevance_tier,title_matched_main_topics,title_matched_secondary_topics,title_missing_main_topics,screening_status,needs_manual_review,llm_error_type,llm_error_message
10_1016_j_heliyon_2021_e06226,Hippocampus segmentation on epilepsy and Alzheimer's disease studies with multiple convolutional neural networks,2021,10.1016/j.heliyon.2021.e06226,openalex,https://openalex.org/W3000333530,63,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1093_jamiaopen_ooab052,Machine learning for modeling the progression of Alzheimer disease dementia using clinical data: a systematic literature review,2021,10.1093/jamiaopen/ooab052,openalex,https://openalex.org/W3188044527,65,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1145_3492865,A Comprehensive Report on Machine Learning-based Early Detection of Alzheimer's Disease using Multi-modal Neuroimaging Data,2022,10.1145/3492865,openalex,https://openalex.org/W4220689216,66,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_apsb_2025_07_030,"Artificial intelligence-driven multi-omics approaches in Alzheimer's disease: Progress, challenges, and future directions",2025,10.1016/j.apsb.2025.07.030,openalex,https://openalex.org/W4412713891,68,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_3389_fnagi_2022_871706,Alzheimer's Disease Diagnosis With Brain Structural MRI Using Multiview-Slice Attention and 3D Convolution Neural Network,2022,10.3389/fnagi.2022.871706,openalex,https://openalex.org/W4224999602,70,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1155_2021_6690539,Diagnosis of Alzheimer Disease Using 2D MRI Slices by Convolutional Neural Network,2021,10.1155/2021/6690539,openalex,https://openalex.org/W3126870425,71,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_3389_fnhum_2022_972773,A novel deep learning approach for diagnosing Alzheimer's disease based on eye-tracking data,2022,10.3389/fnhum.2022.972773,openalex,https://openalex.org/W4295093126,72,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2024_109438,Multi-scale multimodal deep learning framework for Alzheimer's disease diagnosis,2024,10.1016/j.compbiomed.2024.109438,openalex,https://openalex.org/W4404629839,73,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_3390_sci5010013,Review on Alzheimer Disease Detection Methods: Automatic Pipelines and Machine Learning Techniques,2023,10.3390/sci5010013,openalex,https://openalex.org/W4328095021,75,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1109_access_2022_3204395,ADD-Net: An Effective Deep Learning Model for Early Detection of Alzheimer Disease in MRI Scans,2022,10.1109/access.2022.3204395,openalex,https://openalex.org/W4294691653,76,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1049_cps2_12090,A machine learning model for Alzheimer's disease prediction,2024,10.1049/cps2.12090,openalex,https://openalex.org/W4393054471,77,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_jrras_2023_100782,Automated Alzheimer's disease classification using deep learning models with Soft-NMS and improved ResNet50 integration,2024,10.1016/j.jrras.2023.100782,openalex,https://openalex.org/W4390478980,78,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1186_s13195_021_00924_2,Improving 3D convolutional neural network comprehensibility via interactive visualization of relevance maps: evaluation in Alzheimer's disease.,2021,10.1186/s13195-021-00924-2,openalex,https://openalex.org/W3215207525,79,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1109_icdcece60827_2024_10548493,Early detection of Alzheimer's Disease and Dementia Using Deep Convolutional Neural Networks,2024,10.1109/icdcece60827.2024.10548493,openalex,https://openalex.org/W4399575260,80,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1109_tencon54134_2021_9707468,Exploring Alzheimer's Disease Prediction with XAI in various Neural Network Models,2021,10.1109/tencon54134.2021.9707468,openalex,https://openalex.org/W4213068175,81,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1109_uemcon54665_2022_9965730,Deep Learning Based Model for Alzheimer's Disease Detection Using Brain MRI Images,2022,10.1109/uemcon54665.2022.9965730,openalex,https://openalex.org/W4310502248,82,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_21203_rs_3_rs_624520_v1,Alzheimer's Disease Early Detection Using Machine Learning Techniques,2021,10.21203/rs.3.rs-624520/v1,openalex,https://openalex.org/W3168046494,83,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1155_2021_8198552,Artificial Intelligence-based MRI Images for Brain in Prediction of Alzheimer's Disease,2021,10.1155/2021/8198552,openalex,https://openalex.org/W3205824677,84,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_3389_fnagi_2023_1238065,An eXplainability Artificial Intelligence approach to brain connectivity in Alzheimer's disease,2023,10.3389/fnagi.2023.1238065,openalex,https://openalex.org/W4386325543,85,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1109_ssd49366_2020_9364155,Alzheimer's disease detection using convolutional neural networks and transfer learning based methods,2020,10.1109/ssd49366.2020.9364155,openalex,https://openalex.org/W3133744604,88,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1111_cns_13963,Machine learning based on Optical Coherence Tomography images as a diagnostic tool for Alzheimer's disease,2022,10.1111/cns.13963,openalex,https://openalex.org/W4296528405,89,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1111_jon_12835,Differentiating Dementia with Lewy Bodies and Alzheimer's Disease by Deep Learning to Structural MRI,2021,10.1111/jon.12835,openalex,https://openalex.org/W3123995491,91,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_heliyon_2024_e29375,AI-based tool for early detection of Alzheimer's disease,2024,10.1016/j.heliyon.2024.e29375,openalex,https://openalex.org/W4394616357,92,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1109_icics52457_2021_9464543,Prediction Alzheimer's disease from MRI images using deep learning,2021,10.1109/icics52457.2021.9464543,openalex,https://openalex.org/W3176394889,93,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_60084_hjas_v1i1_12,QSAR Classification of Beta-Secretase 1 Inhibitor Activity in Alzheimer's Disease Using Ensemble Machine Learning Algorithms,2023,10.60084/hjas.v1i1.12,openalex,https://openalex.org/W4384433002,95,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_ibmed_2023_100091,Prediction of Alzheimer's disease from magnetic resonance imaging using a convolutional neural network,2023,10.1016/j.ibmed.2023.100091,openalex,https://openalex.org/W4313731141,96,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1002_advs_202204717,Deep Learning for Brain MRI Confirms Patterned Pathological Progression in Alzheimer's Disease,2022,10.1002/advs.202204717,openalex,https://openalex.org/W4312213462,97,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_3390_electronics11121890,Constructing Domain Ontology for Alzheimer Disease Using Deep Learning Based Approach,2022,10.3390/electronics11121890,openalex,https://openalex.org/W4283078630,98,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1002_trc2_12013,A precision medicine framework using artificial intelligence for the identification and confirmation of genomic biomarkers of response to an Alzheimer's disease therapy: Analysis of the blarcamesine (ANAVEX2‐73) Phase 2a clinical study,2020,10.1002/trc2.12013,openalex,https://openalex.org/W3017335992,99,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_6026_97320630017363,Identification of marker genes in Alzheimer's disease using a machine-learning model,2021,10.6026/97320630017363,openalex,https://openalex.org/W3184355119,100,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_artmed_2022_102332,Deep learning for Alzheimer's disease diagnosis: A survey,2022,10.1016/j.artmed.2022.102332,openalex,https://openalex.org/W4281730963,3,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_irbm_2020_06_006,Deep Convolution Neural Network Based System for Early Diagnosis of Alzheimer's Disease,2020,10.1016/j.irbm.2020.06.006,openalex,https://openalex.org/W3040248281,6,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_cmpb_2021_106032,Alzheimer's disease detection using depthwise separable convolutional neural networks,2021,10.1016/j.cmpb.2021.106032,openalex,https://openalex.org/W3134726279,10,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_jbi_2020_103411,Deep ensemble learning for Alzheimer's disease classification,2020,10.1016/j.jbi.2020.103411,openalex,https://openalex.org/W3013699712,12,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,999,include,high,Candidate contains the anchor topic and both main topics.,yes,0,alzheimers_disease; artificial_intelligence,,,llm_screened,no,,
10_1016_j_neurobiolaging_2021_04_024,A machine learning approach to screen for preclinical Alzheimer's disease,2021,10.1016/j.neurobiolaging.2021.04.024,openalex,https://openalex.org/W3158732404,15,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
