paper_id,title,year,doi,abstract,authors,venue,url,source,full_text_path,full_text_availability_status,full_text_availability_source,full_text_url,full_text_url_kind,full_text_url_checked_at,full_text_url_content_type,full_text_license,full_text_is_open_access,full_text_availability_error,notes,abstract_available,full_text_available,metadata_notes
10_1016_j_ijhcs_2021_102761,Exploiting linguistic information from Nepali transcripts for early detection of Alzheimer's disease using natural language processing and machine learning techniques,2021,10.1016/j.ijhcs.2021.102761,,Surabhi Adhikari; Surendrabikram Thapa; Usman Naseem; Priyanka Singh; Huan Huo; Gnana Bharathy; Mukesh Prasad,International Journal of Human-Computer Studies,https://doi.org/10.1016/j.ijhcs.2021.102761,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S1071581921001798,landing_page,2026-06-19T14:06:39.526982+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4200554941; source_rank=49; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.ijhcs.2021.102761; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=natural language processing@title|machine learning@title",no,yes,missing_abstract
10_1016_j_patcog_2022_109031,Transformed domain convolutional neural network for Alzheimer's disease diagnosis using structural MRI,2022,10.1016/j.patcog.2022.109031,,S. Qasim Abbas; Lianhua Chi; Yi‐Ping Phoebe Chen,Pattern Recognition,https://doi.org/10.1016/j.patcog.2022.109031,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S0031320322005118,landing_page,2026-06-19T14:06:39.556114+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4294838927; source_rank=50; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.patcog.2022.109031; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=neural network@title",no,yes,missing_abstract
10_1007_978_981_15_5546_6_50,Deep Learning-Based Alzheimer Disease Detection,2020,10.1007/978-981-15-5546-6_50,,Swathi S. Kundaram; Ketki C. Pathak,Lecture notes in electrical engineering,https://doi.org/10.1007/978-981-15-5546-6_50,collected:openalex,,verified,openalex_primary_location,https://link.springer.com/chapter/10.1007/978-981-15-5546-6_50?error=cookies_not_supported&code=f29fb7a3-6f02-488a-a31b-055b0a87beea,landing_page,2026-06-19T14:06:39.621436+00:00,text/html; charset=utf-8,,no,,"provider=openalex; provider_id=https://openalex.org/W3181011402; source_rank=51; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1007/978-981-15-5546-6_50; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1007_s00500_022_06762_0,RETRACTED ARTICLE: Diagnosis and classification of Alzheimer's disease by using a convolution neural network algorithm,2022,10.1007/s00500-022-06762-0,,Mosleh Hmoud Al-Adhaileh,Soft Computing,https://doi.org/10.1007/s00500-022-06762-0,collected:openalex,,verified,openalex_primary_location,https://link.springer.com/article/10.1007/s00500-022-06762-0?error=cookies_not_supported&code=bab86712-42c8-4b63-ac26-2f26573c75ba,landing_page,2026-06-19T14:06:39.769097+00:00,text/html; charset=utf-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4220791357; source_rank=52; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1007/s00500-022-06762-0; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=neural network@title",no,yes,missing_abstract
10_1042_etls20210249,"Applied machine learning in Alzheimer's disease research: omics, imaging, and clinical data",2021,10.1042/etls20210249,"Alzheimer's disease (AD) remains a devastating neurodegenerative disease with few preventive or curative treatments available. Modern technology developments of high-throughput omics platforms and imaging equipment provide unprecedented opportunities to study the etiology and progression of this disease. Meanwhile, the vast amount of data from various modalities, such as genetics, proteomics, transcriptomics, and imaging, as well as clinical features impose great challenges in data integration and analysis. Machine learning (ML) methods offer novel techniques to address high dimensional data, integrate data from different sources, model the etiological and clinical heterogeneity, and discover new biomarkers. These directions have the potential to help us better manage the disease progression and develop novel treatment strategies. This mini-review paper summarizes different ML methods that have been applied to study AD using single-platform or multi-modal data. We review the current state of ML applications for five key directions of AD research: disease classification, drug repurposing, subtyping, progression prediction, and biomarker discovery. This summary provides insights about the current research status of ML-based AD research and highlights potential directions for future research.",Ziyi Li; Xiaoqian Jiang; Yizhuo Wang; Yejin Kim,Emerging Topics in Life Sciences,https://doi.org/10.1042/etls20210249,collected:openalex,,verified,openalex_location,https://pubmed.ncbi.nlm.nih.gov/34881778/,landing_page,2026-06-19T14:06:32.101657+00:00,text/html; charset=utf-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4200330357; source_rank=53; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1042/etls20210249; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",yes,yes,
10_1016_j_cmpb_2020_105765,Influence of medical domain knowledge on deep learning for Alzheimer's disease prediction,2020,10.1016/j.cmpb.2020.105765,,Branimir Ljubic; Shoumik Roychoudhury; Xi Hang Cao; Martin Pavlovski; Stefan Obradovic; R. Radhakrishnan Nair; Lucas M. Glass; Zoran Obradović,Computer Methods and Programs in Biomedicine,https://doi.org/10.1016/j.cmpb.2020.105765,collected:openalex,,verified,openalex_open_access,https://pmc.ncbi.nlm.nih.gov/articles/PMC7502243/,landing_page,2026-06-19T14:06:39.810248+00:00,text/html; charset=utf-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W3088921056; source_rank=55; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.cmpb.2020.105765; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1109_jerm_2021_3096172,Classification of Alzheimer's Disease Using RF Signals and Machine Learning,2021,10.1109/jerm.2021.3096172,"<bold xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Objectives:</b> Alzheimer's disease is one of the most fastest growing and costly diseases in the world today. It affects the livelihood of not just patients, but those who take care of them, including care givers, nurses, and close family members. Current progression monitoring techniques are based on MRI and PET scans which are inconvenient for patients to use. In addition, more intelligent and efficient methods are needed to predict what the current stage of the disease is and strategies on how to slow down its progress over time. <bold xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Technology or Method:</b> In this paper, machine learning was used with S-parameter data obtained from 6 antennas that were placed around the head to noninvasively capture changes in the brain in the presence of Alzheimer's disease pathology. Measurements were conducted for 9 different human models that varied in head sizes. The data was processed in several machine learning algorithms. Each algorithm's prediction and accuracy score were generated, and the results were compared to determine which machine learning algorithm could be used to efficiently classify different stages of Alzheimer's disease. <bold xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Results:</b> Results from the study showed that overall, the logistic regression model had the best accuracy of 98.97% and efficiency in differentiating between 4 different stages of Alzheimer's disease. <bold xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Clinical or Biological Impact:</b> The results obtained here provide a transformative approach to clinics and monitoring systems where machine learning can be integrated with noninvasive microwave medical sensors and systems to intelligently predict the stage of Alzheimer's disease in the brain.",Imran Saied; Tughrul Arslan; Siddharthan Chandran,IEEE Journal of Electromagnetics RF and Microwaves in Medicine and Biology,https://doi.org/10.1109/jerm.2021.3096172,collected:openalex,,verified,openalex_best_oa_location,https://www.research.ed.ac.uk/en/publications/classification-of-alzheimers-disease-using-rf-signals-and-machine/,landing_page,2026-06-19T14:06:31.903723+00:00,text/html;charset=UTF-8,other-oa,yes,,"provider=openalex; provider_id=https://openalex.org/W3179275421; source_rank=56; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1109/jerm.2021.3096172; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",yes,yes,
10_1016_j_sab_2020_105931,Diagnosis of Alzheimer's disease using laser-induced breakdown spectroscopy and machine learning,2020,10.1016/j.sab.2020.105931,,R. Gaudiuso; Ebo Ewusi-Annan; Weiming Xia; Noureddine Melikechi,Spectrochimica Acta Part B Atomic Spectroscopy,https://doi.org/10.1016/j.sab.2020.105931,collected:openalex,,verified,openalex_open_access,https://www.osti.gov/biblio/2279717,landing_page,2026-06-19T14:06:40.238067+00:00,text/html;charset=UTF-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W3043143645; source_rank=57; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.sab.2020.105931; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",no,yes,missing_abstract
10_1109_cbms49503_2020_00020,3D Convolutional Neural Networks for Diagnosis of Alzheimer's Disease via Structural MRI,2020,10.1109/cbms49503.2020.00020,"Alzheimer's Disease (AD) is a widespread neurodegenerative disease caused by structural changes in the brain and leads to deterioration of cognitive functions. Patients usually experience diagnostic symptoms at later stages after irreversible neural damage occurs. Therefore, early detection of AD is crucial to start treatments to decelerate the progress of the disease and to maximize patients' quality of life. With the rapid advances in machine learning and scanning, early detection of AD may be possible via computer-assisted systems using neuroimaging data. Among all, deep learning utilizing magnetic resonance imaging (MRI) has become a prominent tool due to its capability to extract high-level features through local connectivity, weight sharing, and spatial invariance. This paper describes our investigation of the classification accuracy based on two publicly available data sets, namely, ADNI and OASIS, by building a 3D VGG variant convolutional network (CNN). We used 3D models to avoid information loss, which occurs during the process of slicing 3D MRI into 2D images and analyzing them by 2D convolutional filters. We also conducted a pre-processing of the data to enhance the effectiveness and classification performance of the model. The proposed model achieved 73.4% classification accuracy on ADNI and 69.9% on OASIS dataset with 5-fold cross-validation (CV), outperforming 2D network models.",Ekin Yağış; Luca Citi; Stefano Diciotti; Chiara Marzi; Selamawet Workalemahu Atnafu; Alba García Seco de Herrera,,https://doi.org/10.1109/cbms49503.2020.00020,collected:openalex,,verified,openalex_primary_location,https://ieeexplore.ieee.org/document/9183323/,landing_page,2026-06-19T14:06:31.851968+00:00,text/html; charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W3042774130; source_rank=58; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1109/cbms49503.2020.00020; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=neural network@title|neural networks@title",yes,yes,
10_3389_fneur_2020_576194,Comparison of Transfer Learning and Conventional Machine Learning Applied to Structural Brain MRI for the Early Diagnosis and Prognosis of Alzheimer's Disease,2020,10.3389/fneur.2020.576194,"Alzheimer's Disease (AD) is the most common neurodegenerative disease, with 10% prevalence in the elder population. Conventional Machine Learning (ML) was proven effective in supporting the diagnosis of AD, while very few studies investigated the performance of deep learning and transfer learning in this complex task. In this paper, we evaluated the potential of ensemble transfer-learning techniques, pretrained on generic images and then transferred to structural brain MRI, for the early diagnosis and prognosis of AD, with respect to a fusion of conventional-ML approaches based on Support Vector Machine directly applied to structural brain MRI. Specifically, more than 600 subjects were obtained from the ADNI repository, including AD, Mild Cognitive Impaired converting to AD (MCIc), Mild Cognitive Impaired not converting to AD (MCInc), and cognitively-normal (CN) subjects. We used T1-weighted cerebral-MRI studies to train: (1) an ensemble of five transfer-learning architectures pretrained on generic images; (2) a 3D Convolutional Neutral Network (CNN) trained from scratch on MRI volumes; and (3) a fusion of two conventional-ML classifiers derived from different feature extraction/selection techniques coupled to SVM. The AD-vs-CN, MCIc-vs-CN, MCIc-vs-MCInc comparisons were investigated. The ensemble transfer-learning approach was able to effectively discriminate AD from CN with 90.2% AUC, MCIc from CN with 83.2% AUC, and MCIc from MCInc with 70.6% AUC, showing comparable or slightly lower results with the fusion of conventional-ML systems (AD from CN with 93.1% AUC, MCIc from CN with 89.6% AUC, and MCIc from MCInc with AUC in the range of 69.1-73.3%). The deep-learning network trained from scratch obtained lower performance than either the fusion of conventional-ML systems and the ensemble transfer-learning, due to the limited sample of images used for training. These results open new prospective on the use of transfer learning combined with neuroimages for the automatic early diagnosis and prognosis of AD, even if pretrained on generic images.",Loris Nanni; Matteo Interlenghi; Sheryl Brahnam; Christian Salvatore; Sergio Papa; Raffaello Nemni; Isabella Castiglioni; The Alzheimer's Disease Neuroimaging Initiative,Frontiers in Neurology,https://doi.org/10.3389/fneur.2020.576194,collected:openalex,,verified,openalex_open_access,https://www.frontiersin.org/journals/neurology/articles/10.3389/fneur.2020.576194/pdf,pdf,2026-06-19T14:06:31.944205+00:00,application/pdf,,yes,,"provider=openalex; provider_id=https://openalex.org/W3095441110; source_rank=59; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.3389/fneur.2020.576194; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",yes,yes,
10_1007_s00521_022_07501_0,Deep learning and multimodal feature fusion for the aided diagnosis of Alzheimer's disease,2022,10.1007/s00521-022-07501-0,,Hongfei Jia; Huan Lao,Neural Computing and Applications,https://doi.org/10.1007/s00521-022-07501-0,collected:openalex,,verified,openalex_primary_location,https://link.springer.com/article/10.1007/s00521-022-07501-0?error=cookies_not_supported&code=8c740b2e-0ae9-43ff-9d81-7e1bd3b307fb,landing_page,2026-06-19T14:06:40.238504+00:00,text/html; charset=utf-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4285727776; source_rank=60; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1007/s00521-022-07501-0; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1016_j_bios_2024_116128,Surface-functionalized SERS platform for deep learning-assisted diagnosis of Alzheimer's disease,2024,10.1016/j.bios.2024.116128,,Minjoon Kim; Sejoon Huh; Hyung Joon Park; Seunghee H. Cho; Min‐Young Lee; Sungho Jo; Yeon Sik Jung,Biosensors and Bioelectronics,https://doi.org/10.1016/j.bios.2024.116128,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S0956566324001337,landing_page,2026-06-19T14:06:40.508913+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4391755449; source_rank=61; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.bios.2024.116128; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_19101_ijacr_2021_1152001,Multi-classification of alzheimer disease on magnetic resonance images (MRI) using deep convolutional neural network (DCNN) approaches,2021,10.19101/ijacr.2021.1152001,extraction and classification networks are combined together and trained end-to-end in DCNN. Deep learning techniques were also being applied to medical image classification and computer-aided diagnosis tools.,Sunday Adeola Ajagbe; Kamorudeen A. Amuda; Matthew Abiola Oladipupo; Oluwaseyi F. Afe; Kikelomo I. Okesola,International Journal of Advanced Computer Research,https://doi.org/10.19101/ijacr.2021.1152001,collected:openalex,,verified,openalex_open_access,https://accentsjournals.org/PaperDirectory/Journal/IJACR/2021/3/2.pdf,pdf,2026-06-19T14:06:31.999948+00:00,application/pdf,,yes,,"provider=openalex; provider_id=https://openalex.org/W3150382221; source_rank=62; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.19101/ijacr.2021.1152001; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title, artificial_intelligence=neural network@title",yes,yes,
10_1016_j_heliyon_2021_e06226,Hippocampus segmentation on epilepsy and Alzheimer's disease studies with multiple convolutional neural networks,2021,10.1016/j.heliyon.2021.e06226,"Background: Hippocampus segmentation on magnetic resonance imaging is of key importance for the diagnosis, treatment decision and investigation of neuropsychiatric disorders. Automatic segmentation is an active research field, with many recent models using deep learning. Most current state-of-the art hippocampus segmentation methods train their methods on healthy or Alzheimer's disease patients from public datasets. This raises the question whether these methods are capable of recognizing the hippocampus on a different domain, that of epilepsy patients with hippocampus resection. New Method: In this paper we present a state-of-the-art, open source, ready-to-use, deep learning based hippocampus segmentation method. It uses an extended 2D multi-orientation approach, with automatic pre-processing and orientation alignment. The methodology was developed and validated using HarP, a public Alzheimer's disease hippocampus segmentation dataset. Results and Comparisons: We test this methodology alongside other recent deep learning methods, in two domains: The HarP test set and an in-house epilepsy dataset, containing hippocampus resections, named HCUnicamp. We show that our method, while trained only in HarP, surpasses others from the literature in both the HarP test set and HCUnicamp in Dice. Additionally, Results from training and testing in HCUnicamp volumes are also reported separately, alongside comparisons between training and testing in epilepsy and Alzheimer's data and vice versa. Conclusion: Although current state-of-the-art methods, including our own, achieve upwards of 0.9 Dice in HarP, all tested methods, including our own, produced false positives in HCUnicamp resection regions, showing that there is still room for improvement for hippocampus segmentation methods when resection is involved.",Diedre Carmo; Bruna Silva; Clarissa Yasuda; Letícia Rittner; Roberto Lotufo,Heliyon,https://doi.org/10.1016/j.heliyon.2021.e06226,collected:openalex,,verified,openalex_best_oa_location,https://linkinghub.elsevier.com/retrieve/pii/S2405844021003315,landing_page,2026-06-19T14:06:38.563166+00:00,text/html;charset=UTF-8,cc-by,yes,,"provider=openalex; provider_id=https://openalex.org/W3000333530; source_rank=63; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.heliyon.2021.e06226; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=neural network@title|neural networks@title",yes,yes,
