paper_id,title,doi,full_text_status,full_text_source,full_text_url,full_text_license,full_text_text_path,full_text_chars,full_text_error,full_text_manual_lookup_url
10_1109_cbms49503_2020_00020,3D Convolutional Neural Networks for Diagnosis of Alzheimer's Disease via Structural MRI,10.1109/cbms49503.2020.00020,extraction_failed,,,,,0,provider_metadata https://ieeexplore.ieee.org/document/9183323/: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9183323/ | provider_metadata https://doi.org/10.1109/cbms49503.2020.00020: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9183323/,https://scholar.google.com/scholar?q=10.1109/cbms49503.2020.00020
10_3389_fneur_2020_576194,Comparison of Transfer Learning and Conventional Machine Learning Applied to Structural Brain MRI for the Early Diagnosis and Prognosis of Alzheimer's Disease,10.3389/fneur.2020.576194,pdf_text_extracted,provider_metadata,https://www.frontiersin.org/journals/neurology/articles/10.3389/fneur.2020.576194/pdf,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_3389_fneur_2020_576194_7adb3cf355f72b7e.txt,85173,,
10_1007_s00521_022_07501_0,Deep learning and multimodal feature fusion for the aided diagnosis of Alzheimer's disease,10.1007/s00521-022-07501-0,html_text_extracted,provider_metadata,https://link.springer.com/article/10.1007/s00521-022-07501-0?error=cookies_not_supported&code=2dd28413-c81f-479e-bb86-1e52261b30da,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1007_s00521_022_07501_0_507880e557e5d0d8.txt,15419,,
10_1016_j_bios_2024_116128,Surface-functionalized SERS platform for deep learning-assisted diagnosis of Alzheimer's disease,10.1016/j.bios.2024.116128,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S0956566324001337: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0956566324001337 | provider_metadata https://doi.org/10.1016/j.bios.2024.116128: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0956566324001337 | core https://core.ac.uk/works/309260412: TimeoutError: The read operation timed out,https://scholar.google.com/scholar?q=10.1016/j.bios.2024.116128
10_19101_ijacr_2021_1152001,Multi-classification of alzheimer disease on magnetic resonance images (MRI) using deep convolutional neural network (DCNN) approaches,10.19101/ijacr.2021.1152001,pdf_text_extracted,provider_metadata,https://accentsjournals.org/PaperDirectory/Journal/IJACR/2021/3/2.pdf,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_19101_ijacr_2021_1152001_0ef3377f1aaa6a89.txt,39647,,
10_1016_j_heliyon_2021_e06226,Hippocampus segmentation on epilepsy and Alzheimer's disease studies with multiple convolutional neural networks,10.1016/j.heliyon.2021.e06226,pdf_text_extracted,unpaywall,https://arxiv.org/pdf/2001.05058,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1016_j_heliyon_2021_e06226_787cfbab4bfa6f06.txt,52486,,
10_1016_j_compbiomed_2024_108035,A hybrid multimodal machine learning model for Detecting Alzheimer's disease,10.1016/j.compbiomed.2024.108035,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S0010482524001197: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482524001197 | provider_metadata https://doi.org/10.1016/j.compbiomed.2024.108035: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482524001197,https://scholar.google.com/scholar?q=10.1016/j.compbiomed.2024.108035
10_1093_jamiaopen_ooab052,Machine learning for modeling the progression of Alzheimer disease dementia using clinical data: a systematic literature review,10.1093/jamiaopen/ooab052,html_text_extracted,provider_metadata,https://pubmed.ncbi.nlm.nih.gov/34350389/,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1093_jamiaopen_ooab052_fbb3b3882176026f.txt,7749,,
10_1145_3492865,A Comprehensive Report on Machine Learning-based Early Detection of Alzheimer's Disease using Multi-modal Neuroimaging Data,10.1145/3492865,extraction_failed,,,,,0,provider_metadata https://dl.acm.org/doi/10.1145/3492865: ValueError: Extracted text too short for full-text tagging (542 chars) from https://dl.acm.org/action/cookieAbsent | provider_metadata https://doi.org/10.1145/3492865: HTTPError: HTTP Error 403: Forbidden,https://scholar.google.com/scholar?q=10.1145/3492865
10_1007_s12021_023_09625_7,Automatic Detection of Alzheimer's Disease using Deep Learning Models and Neuro-Imaging: Current Trends and Future Perspectives,10.1007/s12021-023-09625-7,html_text_extracted,provider_metadata,https://link.springer.com/article/10.1007/s12021-023-09625-7?error=cookies_not_supported&code=55ecfdfa-7314-401c-bb1e-9b5247db25b2,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1007_s12021_023_09625_7_e16f88c839edd8e3.txt,33829,,
10_1016_j_apsb_2025_07_030,"Artificial intelligence-driven multi-omics approaches in Alzheimer's disease: Progress, challenges, and future directions",10.1016/j.apsb.2025.07.030,html_text_extracted,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC12491694/,cc-by,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1016_j_apsb_2025_07_030_20f20f9230f7a982.txt,347215,,
10_1016_j_bspc_2023_105215,EAD-DNN: Early Alzheimer's disease prediction using deep neural networks,10.1016/j.bspc.2023.105215,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S1746809423006481: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1746809423006481 | provider_metadata https://doi.org/10.1016/j.bspc.2023.105215: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1746809423006481,https://scholar.google.com/scholar?q=10.1016/j.bspc.2023.105215
10_3389_fnagi_2022_871706,Alzheimer's Disease Diagnosis With Brain Structural MRI Using Multiview-Slice Attention and 3D Convolution Neural Network,10.3389/fnagi.2022.871706,pdf_text_extracted,provider_metadata,https://www.frontiersin.org/journals/aging-neuroscience/articles/10.3389/fnagi.2022.871706/pdf,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_3389_fnagi_2022_871706_a7c4c85a8440df4e.txt,50956,,
10_1155_2021_6690539,Diagnosis of Alzheimer Disease Using 2D MRI Slices by Convolutional Neural Network,10.1155/2021/6690539,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1155_2021_6690539_b697eb857acc8fa6.txt,1328,,
10_3389_fnhum_2022_972773,A novel deep learning approach for diagnosing Alzheimer's disease based on eye-tracking data,10.3389/fnhum.2022.972773,pdf_text_extracted,provider_metadata,https://www.frontiersin.org/journals/human-neuroscience/articles/10.3389/fnhum.2022.972773/pdf,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_3389_fnhum_2022_972773_4ff9b736a2ef06e0.txt,49406,,
10_1016_j_compbiomed_2024_109438,Multi-scale multimodal deep learning framework for Alzheimer's disease diagnosis,10.1016/j.compbiomed.2024.109438,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S0010482524015233: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482524015233 | provider_metadata https://doi.org/10.1016/j.compbiomed.2024.109438: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482524015233,https://scholar.google.com/scholar?q=10.1016/j.compbiomed.2024.109438
10_1016_j_bspc_2024_106023,A review of artificial intelligence methods for Alzheimer's disease diagnosis: Insights from neuroimaging to sensor data analysis,10.1016/j.bspc.2024.106023,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S1746809424000818: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1746809424000818 | provider_metadata https://doi.org/10.1016/j.bspc.2024.106023: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1746809424000818,https://scholar.google.com/scholar?q=10.1016/j.bspc.2024.106023
10_1109_access_2022_3204395,ADD-Net: An Effective Deep Learning Model for Early Detection of Alzheimer Disease in MRI Scans,10.1109/access.2022.3204395,html_text_extracted,unpaywall,https://research-portal.uws.ac.uk/en/publications/add-net-an-effective-deep-learning-model-for-early-detection-of-a/,other-oa,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1109_access_2022_3204395_3490a875d01d1a46.txt,11879,,
10_1049_cps2_12090,A machine learning model for Alzheimer's disease prediction,10.1049/cps2.12090,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1049_cps2_12090_b697eb857acc8fa6.txt,1328,,
10_1016_j_jrras_2023_100782,Automated Alzheimer's disease classification using deep learning models with Soft-NMS and improved ResNet50 integration,10.1016/j.jrras.2023.100782,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S1687850723002601: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1687850723002601 | provider_metadata https://doi.org/10.1016/j.jrras.2023.100782: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1687850723002601,https://scholar.google.com/scholar?q=10.1016/j.jrras.2023.100782
10_1186_s13195_021_00924_2,Improving 3D convolutional neural network comprehensibility via interactive visualization of relevance maps: evaluation in Alzheimer's disease.,10.1186/s13195-021-00924-2,html_text_extracted,provider_metadata,https://repository.publisso.de/resource/frl:6464015,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1186_s13195_021_00924_2_e8af2ea211c565d8.txt,10024,,
10_1109_icdcece60827_2024_10548493,Early detection of Alzheimer's Disease and Dementia Using Deep Convolutional Neural Networks,10.1109/icdcece60827.2024.10548493,extraction_failed,,,,,0,provider_metadata https://ieeexplore.ieee.org/document/10548493/: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/10548493/ | provider_metadata https://doi.org/10.1109/icdcece60827.2024.10548493: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/10548493/,https://scholar.google.com/scholar?q=10.1109/icdcece60827.2024.10548493
10_1109_tencon54134_2021_9707468,Exploring Alzheimer's Disease Prediction with XAI in various Neural Network Models,10.1109/tencon54134.2021.9707468,extraction_failed,,,,,0,provider_metadata https://ieeexplore.ieee.org/document/9707468/: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9707468/ | provider_metadata https://doi.org/10.1109/tencon54134.2021.9707468: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9707468/,https://scholar.google.com/scholar?q=10.1109/tencon54134.2021.9707468
10_1109_uemcon54665_2022_9965730,Deep Learning Based Model for Alzheimer's Disease Detection Using Brain MRI Images,10.1109/uemcon54665.2022.9965730,extraction_failed,,,,,0,provider_metadata https://ieeexplore.ieee.org/document/9965730/: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9965730/ | provider_metadata https://doi.org/10.1109/uemcon54665.2022.9965730: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9965730/,https://scholar.google.com/scholar?q=10.1109/uemcon54665.2022.9965730
10_21203_rs_3_rs_624520_v1,Alzheimer's Disease Early Detection Using Machine Learning Techniques,10.21203/rs.3.rs-624520/v1,pdf_text_extracted,provider_metadata,https://assets-eu.researchsquare.com/files/rs-624520/v1/b83914f7-3a09-4ff1-9456-8288ae815f20.pdf?c=1631885103,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_21203_rs_3_rs_624520_v1_c7b8918afcc4dbff.txt,28715,,
10_1155_2021_8198552,Artificial Intelligence-based MRI Images for Brain in Prediction of Alzheimer's Disease,10.1155/2021/8198552,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1155_2021_8198552_b697eb857acc8fa6.txt,1328,,
10_3389_fnagi_2023_1238065,An eXplainability Artificial Intelligence approach to brain connectivity in Alzheimer's disease,10.3389/fnagi.2023.1238065,pdf_text_extracted,provider_metadata,https://www.frontiersin.org/journals/aging-neuroscience/articles/10.3389/fnagi.2023.1238065/pdf,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_3389_fnagi_2023_1238065_2bff1264ff5bd662.txt,73145,,
10_1016_j_compbiomed_2021_104935,Rethinking modeling Alzheimer's disease progression from a multi-task learning perspective with deep recurrent neural network,10.1016/j.compbiomed.2021.104935,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S0010482521007290: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482521007290 | provider_metadata https://doi.org/10.1016/j.compbiomed.2021.104935: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482521007290,https://scholar.google.com/scholar?q=10.1016/j.compbiomed.2021.104935
10_1016_j_asoc_2023_110804,EDCNNS: Federated learning enabled evolutionary deep convolutional neural network for Alzheimer disease detection,10.1016/j.asoc.2023.110804,html_text_extracted,provider_metadata,https://research.aalto.fi/en/publications/edcnns-federated-learning-enabled-evolutionary-deep-convolutional/,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1016_j_asoc_2023_110804_1fd1ef77805b3ead.txt,11705,,
10_1109_ssd49366_2020_9364155,Alzheimer's disease detection using convolutional neural networks and transfer learning based methods,10.1109/ssd49366.2020.9364155,extraction_failed,,,,,0,provider_metadata https://ieeexplore.ieee.org/document/9364155/: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9364155/ | provider_metadata https://doi.org/10.1109/ssd49366.2020.9364155: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9364155/,https://scholar.google.com/scholar?q=10.1109/ssd49366.2020.9364155
10_1111_cns_13963,Machine learning based on Optical Coherence Tomography images as a diagnostic tool for Alzheimer's disease,10.1111/cns.13963,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1111_cns_13963_b697eb857acc8fa6.txt,1328,,
10_1016_j_bspc_2022_104375,"Integrating convolutional neural networks, kNN, and Bayesian optimization for efficient diagnosis of Alzheimer's disease in magnetic resonance images",10.1016/j.bspc.2022.104375,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S1746809422008291: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1746809422008291 | provider_metadata https://doi.org/10.1016/j.bspc.2022.104375: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S1746809422008291,https://scholar.google.com/scholar?q=10.1016/j.bspc.2022.104375
10_1111_jon_12835,Differentiating Dementia with Lewy Bodies and Alzheimer's Disease by Deep Learning to Structural MRI,10.1111/jon.12835,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1111_jon_12835_b697eb857acc8fa6.txt,1328,,
10_1016_j_heliyon_2024_e29375,AI-based tool for early detection of Alzheimer's disease,10.1016/j.heliyon.2024.e29375,pdf_text_extracted,europe_pmc,https://europepmc.org/api/getPdf?pmcid=PMC11033128,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1016_j_heliyon_2024_e29375_ed57c7443185ca2d.txt,30370,,
10_1109_icics52457_2021_9464543,Prediction Alzheimer's disease from MRI images using deep learning,10.1109/icics52457.2021.9464543,extraction_failed,,,,,0,provider_metadata https://ieeexplore.ieee.org/document/9464543/: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9464543/ | provider_metadata https://doi.org/10.1109/icics52457.2021.9464543: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9464543/,https://scholar.google.com/scholar?q=10.1109/icics52457.2021.9464543
10_1016_j_compbiomed_2021_104947,A review on omics-based biomarkers discovery for Alzheimer's disease from the bioinformatics perspectives: Statistical approach vs machine learning approach,10.1016/j.compbiomed.2021.104947,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S0010482521007411: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482521007411 | provider_metadata https://doi.org/10.1016/j.compbiomed.2021.104947: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S0010482521007411,https://scholar.google.com/scholar?q=10.1016/j.compbiomed.2021.104947
10_60084_hjas_v1i1_12,QSAR Classification of Beta-Secretase 1 Inhibitor Activity in Alzheimer's Disease Using Ensemble Machine Learning Algorithms,10.60084/hjas.v1i1.12,pdf_text_extracted,provider_metadata,https://heca-analitika.com/hjas/article/download/12/2,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_60084_hjas_v1i1_12_107388f5aa9f269a.txt,28543,,
10_1016_j_ibmed_2023_100091,Prediction of Alzheimer's disease from magnetic resonance imaging using a convolutional neural network,10.1016/j.ibmed.2023.100091,extraction_failed,,,,,0,provider_metadata https://linkinghub.elsevier.com/retrieve/pii/S2666521223000054: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S2666521223000054 | provider_metadata https://doi.org/10.1016/j.ibmed.2023.100091: ValueError: Extracted text too short for full-text tagging (11 chars) from https://linkinghub.elsevier.com/retrieve/pii/S2666521223000054,https://scholar.google.com/scholar?q=10.1016/j.ibmed.2023.100091
10_1002_advs_202204717,Deep Learning for Brain MRI Confirms Patterned Pathological Progression in Alzheimer's Disease,10.1002/advs.202204717,html_text_extracted,provider_metadata,https://advanced.onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1002_advs_202204717_d66af901cd53eab1.txt,1683,,
10_1002_trc2_12013,A precision medicine framework using artificial intelligence for the identification and confirmation of genomic biomarkers of response to an Alzheimer's disease therapy: Analysis of the blarcamesine (ANAVEX2‐73) Phase 2a clinical study,10.1002/trc2.12013,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1002_trc2_12013_b697eb857acc8fa6.txt,1328,,
10_6026_97320630017363,Identification of marker genes in Alzheimer's disease using a machine-learning model,10.6026/97320630017363,pdf_text_extracted,provider_metadata,http://www.bioinformation.net/017/97320630017363.pdf,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_6026_97320630017363_49340a4e88939083.txt,12567,,
10_1109_jbhi_2022_3215533,Conv-eRVFL: Convolutional Neural Network Based Ensemble RVFL Classifier for Alzheimer's Disease Diagnosis,10.1109/jbhi.2022.3215533,extraction_failed,,,,,0,provider_metadata https://figshare.com/articles/journal_contribution/Conv-ERVFL_Convolutional_Neural_Network_Based_Ensemble_RVFL_Classifier_for_Alzheimer_s_Disease_Diagnosis/22091960: ValueError: Extracted text too short for full-text tagging (0 chars) from https://figshare.com/articles/journal_contribution/Conv-ERVFL_Convolutional_Neural_Network_Based_Ensemble_RVFL_Classifier_for_Alzheimer_s_Disease_Diagnosis/22091960 | provider_metadata https://doi.org/10.1109/jbhi.2022.3215533: ValueError: Extracted text too short for full-text tagging (0 chars) from https://ieeexplore.ieee.org/document/9924616/,https://scholar.google.com/scholar?q=10.1109/jbhi.2022.3215533
10_1002_alz_70175,Early detection of Alzheimer's disease using deep learning methods,10.1002/alz.70175,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1002_alz_70175_b697eb857acc8fa6.txt,1328,,
10_1111_1475_6773_14210,Natural language processing to identify social determinants of health in Alzheimer's disease and related dementia from electronic health records,10.1111/1475-6773.14210,html_text_extracted,provider_metadata,https://onlinelibrary.wiley.com/action/cookieAbsent,,/Users/mariehensche/.cache/ad_lit_pipeline/full_text/texts/10_1111_1475_6773_14210_b697eb857acc8fa6.txt,1328,,
